Distribution_1,Distribution_2,Distribution_3
51.70978612,0.296424473,1.107560976
54.76859207,-0.9331342,4.72754445
52.69726975,1.708988899,0.48365358
7.285710533,0.925027178,2.416206006
3.675410865,-0.68700032,1.737371718
47.87494695,-0.163999931,0.74714302
6.374915517,2.455761935,1.008955981
89.80840801,0.750985569,4.200788383
87.0275981,3.407022412,1.513313049
7.32995977,5.752316591,0.965181637
86.81663749,2.832045502,0.716793572
98.9348499,0.310758387,0.327934692
78.16583298,-0.023193567,0.603357245
1.791399082,1.636828527,0.859842951
21.09005493,-0.624532657,0.496215936
26.94198783,1.172311696,5.898823589
89.57396911,-0.64351339,0.330025239
97.27492068,1.47753814,3.655414591
11.44112896,0.09947659,0.078722521
3.38829445,1.819521495,0.632810234
100.3911339,-0.947270378,0.15477256
25.31415458,0.868053253,0.13623788
22.31999367,2.876344855,2.865565851
34.29237977,0.545362711,1.315869358
32.49772697,1.377860046,0.255545528
77.21923459,0.176323041,2.872884715
15.20746863,0.190268919,0.32153764
10.89963327,1.110621282,3.028286211
72.87131274,3.288232078,2.496306537
58.0369599,-0.143971953,1.660492106
87.62611412,1.679695956,1.962865201
24.51320943,-0.040048731,0.543652654
75.51937273,-1.23378722,0.934605647
61.68530437,-0.331353727,0.679894047
57.18026248,-0.104052907,2.955042374
20.61996753,2.973458306,1.273176581
82.77670392,0.520487667,0.359338779
28.13691776,1.305292689,0.048580909
9.769402201,5.190124664,0.667266348
58.52972886,-0.600935579,3.808149727
66.60564618,4.048803467,0.176695048
59.97508446,0.476702063,1.961281546
6.694769742,1.779344394,1.807974807
83.01420795,2.348931911,0.124946821
88.07414451,1.381551912,1.615906694
51.70417363,2.459546814,0.83441093
27.38319806,0.292190058,0.3626693
34.20417541,-0.769325975,1.005255211
50.62970968,0.808823058,3.943249688
35.08496395,2.168607547,5.174042519
37.97359558,0.411811073,1.507745387
22.47884208,-3.739499687,0.211759553
5.441842807,-1.190881615,0.017745076
92.48556626,2.281415469,2.028654711
52.18686731,0.899874244,0.920903712
18.15227517,4.176761033,2.021791599
24.97764665,-2.274893142,16.36057349
17.1586969,1.964575307,0.603649293
52.50462165,0.747486897,3.171583002
36.02710775,-2.009298062,0.650950787
22.47363791,3.649113465,7.588136966
46.68562891,-1.376715357,4.404167712
70.0024631,-1.010715306,0.786614374
28.00467835,3.171604963,0.125303928
4.523786746,1.719732938,0.84708228
56.743195,1.448251254,3.225373514
74.30824331,3.934750785,0.910598473
32.02305699,3.034057783,2.805722682
57.78935239,0.608210743,1.326088956
18.6155746,-0.264749226,0.08426622
60.52415531,1.67695131,2.057482112
22.82423181,2.803036506,0.352969748
34.58312265,-3.303229162,0.451151242
22.09293095,-1.074695839,0.235188479
25.56740976,1.099755781,0.214063922
70.88663646,4.966088963,11.1594267
97.37579859,-0.529073672,3.241474298
76.20814906,0.985590077,3.01657097
96.30540734,2.913672023,1.107820039
37.69859444,1.805935,9.35376007
67.20674556,-3.958225454,4.534029256
17.63477318,1.323136816,1.175985882
28.80575653,3.918769518,0.896629446
88.64124473,-0.292185186,0.674712691
86.01290116,-0.878551144,0.288660766
22.42209708,1.262691598,0.909615728
1.633416658,-1.078260208,0.246077082
13.16212825,0.646054187,1.427404858
66.03507256,0.571871487,4.851127289
62.06831306,2.178538562,2.935784032
51.25429149,-0.152599587,0.180153114
11.41159715,-1.026948103,0.669938042
39.38157805,3.204795971,2.11162372
68.55068508,0.160696218,1.912603454
25.34856537,5.01704654,1.880219587
42.51767477,0.369589753,0.082611612
45.37706149,2.884257961,0.723015471
25.41280967,2.916485916,3.526633099
76.29938184,1.335800866,0.975585035
67.50084076,-0.26126214,0.248821764
18.7278625,-2.409123499,2.410648711
8.190450323,-4.496745784,0.255168159
57.41710876,-4.426468488,2.091833901
30.6235047,0.51788195,8.774771211
39.06811848,0.777679836,1.843699745
10.1771828,1.83796232,2.570371277
70.23563982,2.553917524,0.86494606
41.0071014,1.352116325,0.938632306
9.713256569,0.935463699,3.020546603
52.61298533,3.603023277,1.619928141
46.51646836,0.597917343,3.467501414
50.3307166,1.409259531,2.192584601
13.51613305,0.879434855,1.178044333
80.96382097,-1.636404456,5.379278473
32.14764045,0.786873071,2.466789155
51.279069,4.52692239,2.727378361
19.61989654,3.602482644,0.622213192
34.97657195,0.169403065,10.4798159
53.18153036,2.045729846,2.337950997
33.09970405,2.070548714,7.527106866
67.87094419,1.390397147,0.212182371
100.0313858,1.061328139,0.748654565
28.28673157,5.013215342,0.136046182
54.8891603,1.260324811,2.841228865
7.710560289,2.176834124,1.49127199
85.41196336,3.733254808,2.589081267
22.27259645,3.423313034,0.106393012
75.84548777,1.485251841,0.404315399
43.50942653,-1.123549268,2.749070468
34.61171589,-0.790810147,3.289117951
12.42826808,2.60467042,0.664580998
47.99309543,1.708864372,0.942862469
45.40866784,3.463046369,3.416571309
90.36655869,0.165220467,4.351325773
60.55270895,0.847673128,0.631190689
13.01361005,1.790121243,4.761672662
56.47914021,1.881323193,0.061356228
26.7781255,1.688694016,0.71388748
85.52320672,1.893818377,0.277440536
39.88356655,0.356414795,2.126944447
79.0789783,-0.115385805,0.655314882
22.08111055,-0.798957879,2.888197069
36.88661004,-0.478114877,0.37966019
3.803776518,-1.207513096,2.110701604
76.86642861,4.620154813,4.01277743
7.578425526,-0.385173983,6.159399349
29.04709458,-0.393203589,2.699056224
96.25171202,2.069530926,1.707351992
53.40763224,0.616463832,2.469440947
76.97689519,4.787296567,5.368305636
68.02333893,-0.756486739,0.814403431
78.09104757,4.357911843,0.099398682
92.77347697,-0.693985781,4.619594858
51.0432577,0.4892667,0.248604927
4.167489838,1.675233168,0.255239402
90.54374408,3.833902459,1.461806967
95.02477983,1.630436263,12.20412756
48.73191992,1.264987183,0.795852265
75.49498156,0.938439937,3.009645869
24.98044821,-1.579276053,4.179160705
76.94337643,2.877821193,0.787518725
49.63766096,-0.501401307,0.135834174
3.061377744,4.749632693,3.761824811
39.45547854,0.694192731,2.510773012
64.51863357,-1.35106786,6.175756857
85.53656122,0.217022536,0.338627595
33.4723264,2.752400809,3.935138811
92.63766849,-0.010347918,4.593513834
50.38534503,-1.566204029,1.930106258
19.19666433,1.607554221,0.860236102
72.14350877,-0.99383398,0.160138686
65.17855422,-5.18278346,0.304084008
20.19397156,-0.178252853,2.84734268
10.63276083,2.945236144,1.451236293
50.42090437,-2.909421456,1.238586852
77.09570636,-0.516869541,0.841201444
19.99551815,-0.068029162,0.453203437
43.25239498,-3.988226534,0.596988178
52.33775899,1.769408012,0.211967881
4.234408791,0.540565288,2.988687826
60.65758051,-1.016200462,3.599508397
69.05823705,-0.531691357,1.120047298
65.76513076,3.8445646,0.342802346
90.86340385,-1.457694567,1.80824688
35.28854524,1.337584147,1.667306683
21.89496066,0.490901166,0.586675184
2.939813026,4.206756555,4.433279269
91.84743088,3.73009831,0.016572169
90.83014933,3.109906272,0.215756741
75.68861145,1.227524507,0.280579256
83.52926853,1.634562603,2.324024886
86.51770988,0.691380889,4.974442371
65.62307133,-1.680612306,5.681194624
71.48171713,0.322756886,1.725925992
84.60660006,-2.378152979,0.945180172
97.81848053,0.509492605,0.578772695
59.21083886,-0.394007433,0.565154281
34.31164551,3.895996559,2.447173914
22.94174491,-0.126609024,0.549848737
3.993112286,1.6326299,0.785447092
5.139422142,0.046268415,1.5983707
98.1611852,0.25581572,0.473506374
36.83523481,-0.807811306,1.24297039
24.01579453,-1.933626555,4.101612965
74.5677723,-0.669869518,1.95148828
42.47719534,1.738352227,2.767469173
10.50287998,1.595025782,3.960080086
57.95921526,1.409491258,4.615819122
74.19357032,0.27834939,0.229115913
93.88162001,2.100031936,0.045454914
66.55955785,3.582173118,0.22896499
43.85779182,4.983215169,1.697300488
75.37768388,0.959446294,1.604629259
15.68853243,3.223580679,2.353380717
59.43885866,2.124634665,2.733349581
25.54472466,-2.086678753,9.181432683
35.54630905,1.124370589,2.674114024
16.89000879,1.174747135,2.454077864
48.46069109,0.243558339,0.496523094
100.1044109,-2.505083541,1.982202094
8.559090451,-1.191242456,0.711146633
30.61120369,3.914881619,9.100653345
91.90649056,-0.545999138,0.475257047
70.05116291,-0.091443527,1.218024143
27.87296839,-0.448693321,1.310174515
10.43612512,4.285853903,5.209094801
53.71448691,2.20103263,1.869804604
73.98006202,-0.524218055,3.61032297
4.511356745,-1.038022615,4.866073854
96.99786639,3.957088499,0.702350563
18.95376131,4.572082156,0.153989445
89.37235046,-0.750537277,1.564628653
19.28921108,-1.620866258,3.971936648
16.08369345,0.563353205,0.356170292
32.09175312,2.019682896,0.131419175
36.09634738,0.974420876,5.487276046
2.076859272,1.317043037,2.172625432
63.74372799,1.969447426,2.391919845
1.085363612,5.127931934,1.753874007
32.89047859,-1.066176235,2.431522025
65.12611019,2.024054964,0.13424197
44.53877548,-1.212022956,0.042741655
15.99042836,1.320372831,4.494538312
94.86262329,1.981333944,0.914773613
77.36471409,0.607327598,0.149033347
53.4959726,-0.424154581,1.36368284
28.06451588,0.158483624,1.35223813
31.75304337,3.454919629,3.022652048
83.9658392,1.792153208,0.166166783
18.91695001,-1.142514825,0.880309373
43.37110626,-0.058311182,0.138100131
73.98928681,0.016135574,0.680520908
75.20425171,0.175776955,1.07954451
81.41861836,-0.729675972,0.112484775
39.3113894,-0.692658138,3.544345778
42.46027656,0.182978396,1.334938615
69.17572171,-0.577857409,0.587489693
53.17055996,3.095269321,0.285538046
59.02490957,3.809238788,0.573340721
88.71427471,4.707712253,2.264763047
25.98239491,2.315932752,1.527039516
66.29853042,1.257453631,0.145261296
22.62736007,3.21858296,0.023682558
7.204285711,0.065697864,4.335051347
23.8211947,5.534790218,1.429573332
39.17815631,2.865198813,0.501272741
85.95673986,1.210842622,2.843146011
50.79738214,-0.941614102,2.073008254
48.33433019,0.843182104,2.594013519
69.44829226,-1.904712632,1.735671281
74.53377384,2.55466353,1.407863009
72.00842179,0.314608911,5.000657635
25.4926997,0.712178414,1.412145226
100.6447779,0.320155869,0.974755453
42.17041553,-0.511645108,3.483804747
77.83963458,-0.028034844,0.930694831
31.28199999,0.187086314,1.842083072
51.10072074,-2.960208582,0.912699667
61.27385301,0.594320231,0.561550861
60.67973455,-0.03967392,1.402137351
1.641096741,0.550724262,4.031950863
2.197252907,0.902938783,0.420220208
12.70272117,-0.104147976,4.679425135
21.47930236,0.425760966,3.165657832
20.25473635,0.878927312,0.210083695
53.87980475,1.764249167,0.415042476
19.00594481,3.520936398,2.146059845
97.58482111,3.264874056,2.143788337
45.25913782,2.195804027,3.004179988
10.382176,-4.618204848,8.376835719
53.55340777,-1.857173448,0.458265701
44.06047526,0.370503376,0.325081706
72.02229404,1.961191873,4.362629631
93.86909967,0.195415067,3.340151639
6.298637452,-1.457480168,4.19731106
3.296921544,0.846543503,1.226925765
49.99395437,1.570186942,4.69782156
79.7665606,1.273927122,1.904719264
73.22752196,0.265437977,0.695508009
86.61501323,2.55984871,4.646649656
12.65905579,5.596484833,6.20691137
80.74539809,2.731200508,1.106925879
6.229129375,1.254743752,0.737690151
26.56509984,-1.13257745,0.08002311
93.6715289,-0.446195915,1.990139957
36.2472487,-0.07824237,1.975628404
23.46275657,2.031437041,0.625997879
87.10477544,1.165433334,2.118232529
61.65208804,0.175945668,0.089271166
16.89909348,-2.038721014,0.419047875
27.44934544,-1.879417002,11.62495103
61.05444372,-3.478918341,1.55609432
95.08222992,-0.798186853,0.526111197
40.51655865,1.434986971,0.169696497
36.58147993,3.531781423,0.157133639
100.1561476,1.942382473,0.293242303
21.01966623,0.400374476,0.837489263
46.68732261,4.915546071,2.665805465
39.40883501,1.358440609,6.102718105
30.43951256,3.239708329,1.086524491
37.29309693,3.096810196,0.552887427
67.98826497,5.396807997,5.005458932
81.54832304,1.095060464,1.496054727
62.88008154,-0.517711581,1.945594925
5.107355062,2.463268463,0.786466676
25.68454179,4.955306601,4.948698006
23.65462653,1.326153269,5.741184256
27.10335039,1.952083273,0.616501417
78.21362564,0.584890834,1.507792556
62.72949684,3.585534044,1.053100213
37.70222518,2.386998716,1.95710926
6.61645222,1.297315565,2.043172455
48.95469387,0.807163471,2.118465961
82.32506796,2.179880392,3.213205892
55.40246381,-2.426183693,1.922752556
5.522592679,2.02074067,0.568474468
30.93129886,-0.913571312,1.815392311
96.65004813,-2.971523252,2.541907007
96.05025537,3.405358897,0.046284195
55.78540468,-1.140497308,0.268264084
77.77843674,-3.759258191,2.061887938
19.14039086,-3.216273409,0.551089767
28.95180153,0.474365397,0.076111272
96.54264964,0.236664101,0.258794518
69.7216664,1.453340069,4.958299659
10.07317055,1.186228899,1.994862048
9.016113261,0.284815164,3.235781727
81.4924281,3.474998306,0.952413189
38.32105658,-0.025076579,3.129398938
48.73371189,3.269766405,4.066206763
38.31156309,-2.278959212,1.973901597
62.65612731,2.508763468,0.101310889
86.73373611,2.250411558,3.530868679
75.01275778,2.090389589,1.281085803
85.57374265,-1.278636245,2.367998936
28.41630742,0.612104121,0.151709853
27.0744902,3.18828823,2.612474875
36.18544277,-0.141995759,1.680960858
42.11029825,-0.518895679,1.342844019
45.54188544,1.593096127,0.700571461
67.87690015,0.214396616,2.23399332
29.28537836,-1.163693464,0.051430953
42.63750666,3.831540372,0.539933226
27.92375029,-0.537125188,0.69870519
83.56304586,4.155322886,0.109030522
41.91913148,0.235319435,0.347858823
26.3524948,1.120317065,0.490993054
39.05919134,-0.455577921,1.726772239
23.30064153,3.579455792,0.078098181
91.69001143,-1.186636317,0.082555169
46.18646375,4.040453567,1.528638189
3.13049267,2.918498476,0.348618326
33.94404093,1.682404482,0.537630286
53.17887217,2.405059604,0.694731256
20.50766381,0.703873086,1.585913396
98.70564196,2.0437066,3.101805413
58.77519018,3.204932871,5.912974968
94.13015086,1.333642363,0.097909294
96.09848009,0.915115133,4.372474936
43.00584119,-3.142753333,5.427696406
31.80002189,-0.484795851,1.887155588
81.33150171,1.080298655,3.270067988
35.42320395,-3.607238161,1.762505787
53.29523235,2.14069133,1.417619444
7.554993339,-1.473072465,0.650933356
94.29709414,6.408441784,2.598483129
20.26834716,-1.154032361,2.839673213
31.44399545,-0.941970419,0.20504766
28.57050024,-1.495858935,6.79835305
74.60175393,4.335581464,5.088423194
10.43821014,-2.276675639,1.987863364
19.83263074,1.237571669,1.349449395
9.34119298,-1.638888289,1.720308374
12.37890464,-2.823115345,8.90212871
6.645445132,-1.173720079,1.372380987
25.40058026,4.256790869,2.094180906
81.49142764,0.640028597,0.938754347
85.17340197,3.190094515,0.268792022
76.4605544,2.455822946,1.392846768
15.6125053,-2.800489871,0.947751486
97.5488943,0.005936585,2.305010297
92.12521329,1.819672837,1.551694934
71.20560627,2.393361942,2.892841594
46.54307149,-3.092845844,0.645072089
64.31238314,0.041604524,0.410729907
36.42485824,3.614792858,5.842290135
6.05808749,-0.147514308,0.320307418
17.19802326,3.647288622,0.015958204
7.746955249,-2.317719828,2.564600188
100.4298671,1.174986165,1.388258493
62.77198985,0.436394731,1.858104602
8.430514781,1.606143719,0.554311682
96.95678213,-0.165402837,0.047620206
41.26530818,0.16305509,0.219790066
53.12871076,-0.434063309,0.867416698
59.32050742,0.507449369,1.132371566
75.13266186,0.691759012,5.293484841
84.31394791,1.415960462,0.78359902
42.83963961,1.823635964,0.046750764
100.7272704,3.641335591,2.955217058
93.27932745,1.777006716,0.621007611
6.342427603,-2.320345903,1.953854676
37.22556307,0.483672148,0.336286156
53.4366187,1.482512189,0.864677997
96.49029634,-0.668177148,5.075902707
84.86790516,4.374588992,3.219213412
8.929481533,2.060367408,1.702212835
12.84726465,1.533955382,2.276373628
90.88933009,2.630651033,1.367866844
30.0599362,-3.198661164,3.659092345
73.86110255,-0.841202522,1.360055144
97.26324068,0.406537254,0.771807274
2.635180171,-1.572731926,1.006709618
15.49763852,2.623560124,0.150948075
72.42349869,-0.468825033,1.986579535
17.70405602,-1.614488327,0.662572914
26.19153107,-4.032962864,0.217565338
1.995022308,0.356114686,5.78716324
28.25942488,1.418157998,0.464129714
89.81341698,-1.27179143,7.978286465
27.42771039,3.444006269,1.889452747
61.91442566,-3.266718375,0.356680877
94.12346686,1.036393783,0.957754662
86.85433839,-2.019812584,2.866076385
45.08559373,1.136504549,0.85936279
9.411285913,-0.122886479,0.284050207
95.81524836,4.425462826,0.134460625
58.92735198,0.879368313,5.109839944
45.02195352,2.63459779,5.426362
84.14808632,3.085254162,0.001643653
28.57670588,-0.993066931,0.541229803
18.15604345,0.47199943,0.031307657
98.27777184,0.447557123,0.816094076
13.26640554,3.807938347,0.246640626
96.13076396,-1.064189071,0.842689133
42.97349531,2.588724898,4.158571496
84.84372931,3.169415611,0.573405139
91.5017257,2.794160928,2.879353003
66.52146007,-0.434255834,3.662064484
87.16783864,2.374277894,12.74940098
16.48141858,1.732084136,0.867541938
71.36296387,-0.56512737,0.944328594
93.93270987,-1.026204285,1.437659286
71.44132955,1.364795943,4.568086669
63.77999351,1.362412009,5.608126431
71.56364761,0.513881209,0.424589479
41.62701975,0.593697892,0.309363254
66.28668415,0.884376552,2.778090748
12.43670937,2.960325645,0.083029744
73.16756,0.978534695,4.632421509
89.61229596,1.799462836,0.831993013
68.87250349,-1.52934346,4.259144231
99.73294734,1.966323515,0.114073771
75.54459067,-1.076769876,2.748384908
62.74019695,2.712446115,0.556225774
44.51586388,2.360490854,0.791407375
75.7755291,-1.787767429,4.774712069
59.28550229,2.381978524,6.807655878
37.20193599,1.337217505,3.147479117
99.79704633,0.453867586,3.146685076
19.29861559,1.275542647,2.50812454
73.70204732,1.40015255,2.380121458
94.16553368,3.714026761,1.209531434
49.82205707,1.289642212,8.572974573
88.78549447,1.462524784,5.98859176
21.86943443,5.098774917,2.405305258
17.83908107,3.825336368,1.960510808
94.59598761,-2.583241139,0.331889402
93.78472839,-1.324021428,1.454083887
32.23990804,2.813845279,0.170468978
9.383955821,2.975797878,4.809175581
72.86630172,0.540089006,4.670807925
4.539300824,-2.444185423,6.440926184
42.39651864,3.432505243,0.74741938
60.47808516,-1.740099265,1.290064393
52.66462389,-1.483843677,2.701548265
29.09597141,0.055573086,2.342221933
58.117287,1.677002478,2.495630673
56.60460653,-0.373782875,0.751747809
53.77368466,2.715829734,6.42846981
28.71119248,2.862665765,1.817802267
97.48001456,2.488864515,1.296901956
73.42022333,-2.79457553,2.478385818
46.09457039,-0.799303777,1.236717843
70.4657071,-2.454926364,2.450257731
89.88637508,2.065587704,2.869618804
63.85599719,3.263129304,5.622762909
99.55740117,1.445863704,3.561879883
42.09229428,-1.621108171,2.104673454
24.31550187,3.027119266,0.771387124
56.89505152,3.814292222,2.612291082
25.81780388,3.638885197,0.984924773
67.50843403,1.828687428,0.172559531
37.4278315,-1.914682801,2.485689607
53.14885868,2.75962485,0.174069144
85.10157863,1.201229044,1.445008439
99.24611498,3.036688897,2.654884185
89.83670325,1.737499685,1.625194085
25.99456798,2.533394116,5.325289506
95.02899347,-0.411089592,2.865661242
11.94990897,1.959297817,7.777815123
77.07716531,0.771490028,0.187346824
64.19801956,-1.838533159,5.748777546
27.66501641,1.2302672,0.253937792
48.75969564,0.615346888,1.172138446
41.50982506,-1.462366618,1.418203933
28.17220711,5.158824982,3.883453004
66.0821852,1.980818509,7.832982207
86.82027268,4.544122234,1.15311096
79.52007181,-2.167398253,4.202195858
95.25019608,2.2481493,1.057363859
67.73544751,2.145887688,2.428541563
33.88310616,0.041185028,0.445678375
70.40880641,1.019865095,6.568517088
37.07271725,2.355271455,1.293065264
74.55236156,-2.741508734,0.556882945
51.22407796,7.239206699,2.311126473
34.5108577,2.7068631,0.286406565
18.26519343,2.722218033,3.288371873
99.51669963,4.292465857,1.90381535
54.58285379,0.433660722,0.187209751
27.32965681,-2.825580038,0.06928052
85.22696734,-0.650991486,1.380108585
21.77492438,3.36964853,4.975818519
59.24942354,3.332407504,0.442476237
79.63788653,2.101690676,1.953456984
40.11029462,0.501094601,1.647159787
7.444892196,5.051066358,0.523183431
42.20614725,2.072212963,5.148943847
80.26285764,3.066519638,2.545383785
56.47045965,-0.10846413,6.832643151
23.12316472,1.867717616,0.145083735
39.98995614,1.995472024,6.574511254
78.37336165,3.943341878,2.388295152
74.75595789,1.633673626,3.235253801
66.86597509,-0.745527193,1.457779409
55.49282132,0.256261716,0.75703651
98.28952765,1.146811442,3.0938977
16.72826524,5.344899805,7.965790724
68.81864575,3.343940595,0.865790534
35.58414425,0.764134653,0.736224332
21.73298812,3.465848463,1.3043321
47.22670141,-0.866097307,1.500194176
89.64700592,-0.299461614,0.041707901
71.89320449,-2.046454759,0.246433606
82.80866027,-0.890945032,1.904741289
32.72166468,2.73300496,3.300374697
84.34183233,1.908757567,0.396491327
42.42663154,0.499682612,2.049965625
19.571851,-1.030582062,0.56068883
91.2020236,-0.879026826,1.225429442
20.70551536,-0.993955695,1.463727077
15.84028443,-0.796131557,0.403491448
7.947792114,2.80932857,1.168758405
22.25369185,0.587171646,3.312929969
3.574763495,1.614085444,0.998814276
61.50428926,1.649085323,4.391392367
64.76679533,-0.338605199,0.379206605
72.15709122,1.872186433,6.140005485
76.24917702,1.689325447,1.256458136
16.52957488,2.398993806,4.359933208
63.05908551,0.160382488,1.710441638
35.74108772,1.948228812,0.574833109
27.25137665,2.965817935,1.975394247
21.16361663,0.168322858,1.359428873
61.9457733,-0.270243196,0.758550126
14.84092709,-2.164929961,0.501033689
72.40575571,1.586947217,1.896887527
25.56251584,-0.827783229,6.305151334
26.6501163,1.742327275,0.500830562
74.5634875,2.809934952,1.15468244
65.41751022,-1.773100537,0.485829279
55.87371225,-0.418198279,6.749480258
94.50492758,1.616171217,4.658415081
25.98536511,2.100215565,0.123024222
1.732461491,-1.448128153,4.092105519
89.67152022,5.166430897,2.533185729
83.56025812,2.907404262,4.04052135
69.70688089,0.354715886,1.577622178
85.26796,0.211260995,6.693578672
17.9987992,-3.346491291,3.526948579
16.04162953,1.626521418,3.032809135
32.03919426,1.142924654,1.277063202
88.6700504,2.071765398,0.314730102
95.23914665,4.231874753,5.67195567
92.45802269,-0.64054841,6.652852113
2.58632535,-1.176727743,0.667279748
44.20121083,2.927911268,1.127732677
13.8245294,0.959783554,1.217235006
81.03355344,2.345352598,0.591431155
81.47819646,2.154075302,0.334439825
44.17929112,4.082520837,1.628935768
99.58227551,0.39287791,0.284862767
54.82652278,2.369488031,4.706261095
76.8713073,0.791661959,1.64507262
80.33309473,1.737508712,0.83284109
6.767850099,1.059165537,0.306288895
97.18436531,1.458206998,1.473637661
88.60766852,2.937211598,0.408032508
54.70419421,0.989819388,6.947369485
67.1980947,-2.995810057,2.815573987
68.3160512,-3.55809689,1.649528598
56.75311196,1.429971325,4.119855346
56.67452499,-0.0316868,1.60599142
89.32603159,1.531917877,1.961692953
31.10481328,1.021378818,0.402686301
22.2058323,-0.994613032,3.349251845
63.94598895,-1.70227461,0.098491562
58.39619997,2.276829107,1.355633725
3.587768871,-1.065205979,1.003779837
94.29598902,2.92277115,4.290802888
23.91305851,2.605723943,0.736770016
71.27152721,5.208671048,0.378058226
41.14729657,5.220241301,3.004886444
4.490697007,1.109008021,2.535360432
13.0402689,4.353579475,4.347400451
34.53318939,0.548758036,1.44581093
30.47314618,0.453124332,1.44199147
47.14407955,2.937884283,0.547336103
98.46365943,2.633750859,0.416329666
18.22178371,-1.437496847,6.248420665
26.75850203,3.336544839,1.523034462
100.5390096,-1.276488629,1.199187858
42.63020784,0.699376773,1.602134828
5.366888329,2.794668321,2.981340673
52.2664428,3.573144656,0.27656807
39.79424328,1.604926301,1.104012752
80.00333785,-0.036761159,1.19199924
69.88060601,-0.82705796,1.120860798
97.57855508,0.64212356,1.07007036
60.05984907,1.545167485,0.081257798
37.76087267,0.885570391,3.875168108
33.26311337,0.047116878,3.261835883
7.9503343,5.254494815,1.353101664
84.39688326,0.825600117,0.088273146
30.97740149,-0.247317644,11.56178395
6.392084376,2.771406549,3.8733692
2.22020957,3.607581123,0.459915481
56.87926618,-0.174201018,2.702587708
90.37574777,2.862424619,4.169042288
100.5273794,-1.876247427,2.389491723
60.52923954,2.954686165,5.559065851
9.675193321,3.304574776,4.564640867
24.77711924,4.756443032,0.095022722
100.4096439,1.16491469,1.662095861
31.64335,-1.011320005,2.154967765
34.59083089,1.263226286,2.467524612
95.09395186,3.118634225,0.339010982
54.93663296,1.328448737,3.821152165
16.51527493,-0.159724477,2.003505614
69.60548014,-0.348604254,0.463836245
32.60497693,2.971206578,0.337050365
26.15159527,0.589638922,1.16234141
19.52908875,2.858862857,0.110303318
85.64062893,-0.108124557,0.302225433
42.1241975,-0.926862873,2.795419388
24.41677568,1.711466628,2.075411035
55.51569008,4.168109858,0.948122029
40.16861822,0.407356905,1.991233639
14.93774117,2.849930254,0.254920406
36.78464335,1.544081078,0.186258648
66.04466331,4.865414096,0.935359233
69.2980254,2.946253205,1.493503163
36.47020448,2.97229818,3.06177779
22.75436706,-0.504748354,0.590031161
38.86061592,1.559441077,2.536758859
27.00084695,-1.19820839,0.733308993
94.06462279,4.382324457,0.407678372
22.6446032,-0.653653181,1.492345707
48.99770973,-2.066780571,3.554736398
89.75302931,4.2076132,1.832220943
58.50948485,-0.136876715,1.884478111
31.68332117,0.999619564,0.33169918
70.91060236,0.42699456,2.049630952
32.11768689,2.728620376,0.051963447
29.27486243,-0.330202174,0.070499701
60.07663408,2.22643863,3.975348939
64.88657485,1.203262869,2.328987337
53.94266662,1.484234166,2.058933354
48.16770147,1.104271663,0.470143021
60.79539247,0.061654618,3.391757757
82.10097444,0.92888169,0.93771563
27.22018981,4.790172443,2.010808165
22.5944084,4.020725419,0.206633322
84.91041944,-2.091034397,2.33315676
73.1849128,2.864386351,3.021984364
56.27077289,-0.136703283,0.192080595
91.71703416,-0.828968711,1.288483077
86.46031305,0.813929656,0.118794269
24.34639723,1.125576057,2.105168246
89.10664837,-3.046581495,2.294822934
92.30077242,2.0249271,1.089271287
5.668055174,0.818797675,0.062408403
100.8991322,1.300655724,5.643884375
34.17100214,1.130719472,3.962341757
65.75464438,1.20334689,3.933232545
47.32441271,0.935563388,2.069508737
2.486340651,-0.247301489,0.076104385
33.83066939,0.962282951,0.334929646
87.47212091,1.833107689,0.097889195
54.51589829,1.973819225,0.510789975
42.06508323,1.680350983,0.043305743
31.14898792,2.436319111,1.331026432
66.92608259,0.512687606,0.027497779
37.29766011,1.347633583,0.877234733
35.04324426,3.462199206,6.447783981
20.81078934,3.219555503,0.056506697
20.3372374,0.606197304,0.088571947
97.88021893,-2.911998054,0.463166813
63.94227331,0.914396279,0.619771908
73.10549709,7.846128432,0.499496035
100.0811782,1.35810826,3.225608938
60.27773694,-0.18454423,0.841473353
47.86981687,3.952542137,4.128217934
52.76012319,-1.71915997,0.546493327
76.87569236,0.852985422,3.565434287
16.50155591,0.294225175,6.720252091
59.07049623,0.298765228,2.018031271
12.19062458,1.250148493,0.79681795
27.19508185,-0.604183358,9.818057283
97.67374084,-1.400823468,2.431868328
83.78077519,0.11095327,3.078633604
4.800246555,1.852394255,0.571423359
79.09131857,-1.96813525,1.260170162
76.76568465,4.122300389,2.753201298
58.27955259,3.258689632,0.573124709
33.95519895,-0.521966249,0.019094677
74.65529839,1.84210314,1.027179919
48.2927918,0.031023518,0.593259246
92.46409514,2.423828625,0.375535695
25.2778907,1.733335638,5.464131759
73.98965528,-0.639274952,0.978700676
90.38844412,-1.437980314,1.948311847
13.81613443,-1.07746385,5.901366095
51.34606647,0.793626991,0.180920735
91.31304819,0.139440857,0.214042397
45.50240426,1.929063062,3.525125595
92.89234856,5.452186554,3.731137318
28.88089737,-1.467640248,1.829798993
82.45227569,-2.173223106,0.257694663
84.595486,-0.242607515,1.373675096
96.90757442,0.105236106,0.059843498
94.06482283,-4.719083862,2.645145966
55.8505951,3.357525161,0.047977515
